pitch,on,off,length,hand
77,5575320,5575800,480,1
77,5575920,5576040,120,1
81,5576040,5576160,120,1
77,5576160,5576280,120,1
86,5576280,5576760,480,1
86,5576880,5577000,120,1
83,5577000,5577120,120,1
77,5577120,5577240,120,1
76,5577240,5577720,480,1
84,5577840,5577960,120,1
79,5577960,5578080,120,1
76,5578080,5578200,120,1
74,5578200,5579100,900,1
73,5579100,5579160,60,1
74,5579160,5579580,420,1
73,5579580,5579640,60,1
74,5579640,5580120,480,1
81,5580120,5581020,900,1
80,5581020,5581080,60,1
81,5581080,5581500,420,1
80,5581500,5581560,60,1
81,5581560,5582040,480,1
79,5582040,5582280,240,1
81,5582280,5582400,120,1
83,5582400,5582520,120,1
84,5582520,5582640,120,1
86,5582640,5582760,120,1
88,5582760,5582880,120,1
86,5582880,5583000,120,1
84,5583000,5583120,120,1
83,5583120,5583240,120,1
81,5583240,5583360,120,1
79,5583360,5583480,120,1
77,5583480,5583600,120,1
76,5583600,5583720,120,1
74,5583720,5583840,120,1
72,5583840,5583960,120,1
74,5583960,5584020,60,1
76,5584020,5584080,60,1
74,5584080,5584140,60,1
76,5584140,5584200,60,1
74,5584200,5584260,60,1
76,5584260,5584320,60,1
74,5584320,5584380,60,1
76,5584380,5584440,60,1
74,5584440,5584500,60,1
76,5584500,5584560,60,1
74,5584560,5584620,60,1
76,5584620,5584680,60,1
74,5584680,5584740,60,1
76,5584740,5584800,60,1
74,5584800,5584860,60,1
76,5584860,5584920,60,1
74,5584920,5584980,60,1
76,5584980,5585040,60,1
74,5585040,5585100,60,1
76,5585100,5585160,60,1
74,5585160,5585220,60,1
76,5585220,5585280,60,1
74,5585280,5585340,60,1
76,5585340,5585400,60,1
74,5585400,5585460,60,1
76,5585460,5585520,60,1
74,5585520,5585580,60,1
76,5585580,5585640,60,1
74,5585640,5585720,80,1
72,5585720,5585800,80,1
74,5585800,5585880,80,1
72,5585880,5586360,480,1
72,5586360,5586480,120,1
67,5586480,5586600,120,1
72,5586600,5586720,120,1
76,5586720,5586840,120,1
79,5586840,5586960,120,1
76,5586960,5587080,120,1
72,5587080,5587200,120,1
76,5587200,5587320,120,1
77,5587320,5587440,120,1
74,5587440,5587560,120,1
71,5587560,5587680,120,1
74,5587680,5587800,120,1
72,5587800,5588280,480,1
60,5588280,5588400,120,1
55,5588400,5588520,120,1
60,5588520,5588640,120,1
64,5588640,5588760,120,1
67,5588760,5588880,120,1
64,5588880,5589000,120,1
60,5589000,5589120,120,1
64,5589120,5589240,120,1
65,5589240,5589360,120,1
62,5589360,5589480,120,1
59,5589480,5589600,120,1
62,5589600,5589720,120,1
60,5589720,5589840,120,1
76,5590200,5590320,120,1
84,5590200,5590320,120,1
79,5590200,5590320,120,1
72,5590680,5591160,480,1
67,5591640,5592120,480,1
79,5592120,5592240,120,1
74,5592240,5592360,120,1
79,5592360,5592480,120,1
82,5592480,5592600,120,1
86,5592600,5592720,120,1
82,5592720,5592840,120,1
79,5592840,5592960,120,1
82,5592960,5593080,120,1
84,5593080,5593200,120,1
81,5593200,5593320,120,1
78,5593320,5593440,120,1
81,5593440,5593560,120,1
79,5593560,5594040,480,1
67,5594040,5594160,120,1
62,5594160,5594280,120,1
67,5594280,5594400,120,1
70,5594400,5594520,120,1
74,5594520,5594640,120,1
70,5594640,5594760,120,1
67,5594760,5594880,120,1
70,5594880,5595000,120,1
72,5595000,5595120,120,1
69,5595120,5595240,120,1
66,5595240,5595360,120,1
69,5595360,5595480,120,1
67,5595480,5595960,480,1
79,5596560,5596692,132,1
82,5596680,5596812,132,1
81,5596800,5596932,132,1
79,5596920,5597052,132,1
77,5597040,5597172,132,1
76,5597160,5597292,132,1
74,5597280,5597412,132,1
73,5597400,5597880,480,1
85,5598480,5598612,132,1
88,5598600,5598732,132,1
86,5598720,5598852,132,1
85,5598840,5598972,132,1
82,5598960,5599092,132,1
81,5599080,5599212,132,1
79,5599200,5599332,132,1
77,5599320,5599800,480,1
74,5599800,5599920,120,1
69,5599920,5600040,120,1
74,5600040,5600160,120,1
77,5600160,5600280,120,1
81,5600280,5600400,120,1
77,5600400,5600520,120,1
74,5600520,5600640,120,1
77,5600640,5600760,120,1
79,5600760,5600880,120,1
76,5600880,5601000,120,1
73,5601000,5601120,120,1
76,5601120,5601240,120,1
74,5601240,5601720,480,1
62,5601720,5601840,120,1
57,5601840,5601960,120,1
62,5601960,5602080,120,1
65,5602080,5602200,120,1
69,5602200,5602320,120,1
65,5602320,5602440,120,1
62,5602440,5602560,120,1
65,5602560,5602680,120,1
67,5602680,5602800,120,1
64,5602800,5602920,120,1
61,5602920,5603040,120,1
64,5603040,5603160,120,1
62,5603280,5603412,132,1
64,5603400,5603532,132,1
65,5603520,5603652,132,1
67,5603640,5603772,132,1
69,5603760,5603892,132,1
71,5603880,5604012,132,1
73,5604000,5604132,132,1
74,5604120,5604600,480,1
71,5605200,5605332,132,1
72,5605320,5605452,132,1
74,5605440,5605572,132,1
76,5605560,5605692,132,1
78,5605680,5605812,132,1
80,5605800,5605932,132,1
81,5605920,5606052,132,1
83,5606040,5606520,480,1
81,5607120,5607252,132,1
88,5607240,5607372,132,1
86,5607360,5607492,132,1
84,5607480,5607612,132,1
83,5607600,5607732,132,1
81,5607720,5607852,132,1
79,5607840,5607972,132,1
77,5607960,5608440,480,1
79,5609040,5609172,132,1
86,5609160,5609292,132,1
84,5609280,5609412,132,1
83,5609400,5609532,132,1
81,5609520,5609652,132,1
79,5609640,5609772,132,1
77,5609760,5609892,132,1
76,5609880,5610360,480,1
77,5610960,5611092,132,1
84,5611080,5611212,132,1
83,5611200,5611332,132,1
81,5611320,5611452,132,1
79,5611440,5611572,132,1
77,5611560,5611692,132,1
76,5611680,5611812,132,1
74,5611800,5612280,480,1
76,5612880,5613012,132,1
83,5613000,5613132,132,1
81,5613120,5613252,132,1
80,5613240,5613372,132,1
77,5613360,5613492,132,1
76,5613480,5613612,132,1
74,5613600,5613732,132,1
72,5613720,5614200,480,1
70,5614800,5614932,132,1
74,5614920,5615052,132,1
72,5615040,5615172,132,1
70,5615160,5615292,132,1
69,5615280,5615412,132,1
67,5615400,5615532,132,1
65,5615520,5615640,120,1
64,5615640,5615772,132,1
65,5615760,5615892,132,1
67,5615880,5616012,132,1
69,5616000,5616132,132,1
70,5616120,5616252,132,1
72,5616240,5616372,132,1
74,5616360,5616492,132,1
76,5616480,5616600,120,1
77,5616600,5617560,960,1
81,5617560,5618040,480,1
84,5618040,5618520,480,1
76,5618520,5619240,720,1
77,5619240,5619360,120,1
79,5619360,5619480,120,1
77,5619480,5619960,480,1
86,5620440,5621400,960,1
84,5621400,5621880,480,1
89,5621880,5622360,480,1
84,5622360,5622840,480,1
82,5622840,5622920,80,1
84,5622920,5623000,80,1
82,5623000,5623080,80,1
81,5623080,5623200,120,1
82,5623200,5623320,120,1
81,5623320,5623800,480,1
74,5624280,5624520,240,1
76,5624520,5624652,132,1
77,5624640,5624772,132,1
79,5624760,5624892,132,1
81,5624880,5625012,132,1
82,5625000,5625132,132,1
84,5625120,5625252,132,1
86,5625240,5625372,132,1
84,5625360,5625492,132,1
82,5625480,5625612,132,1
81,5625600,5625732,132,1
79,5625720,5625852,132,1
77,5625840,5625972,132,1
76,5625960,5626092,132,1
74,5626080,5626212,132,1
72,5626200,5626440,240,1
74,5626440,5626572,132,1
76,5626560,5626692,132,1
77,5626680,5626812,132,1
79,5626800,5626932,132,1
81,5626920,5627052,132,1
82,5627040,5627172,132,1
84,5627160,5627292,132,1
82,5627280,5627412,132,1
81,5627400,5627532,132,1
79,5627520,5627652,132,1
77,5627640,5627772,132,1
76,5627760,5627892,132,1
74,5627880,5628012,132,1
72,5628000,5628132,132,1
70,5628120,5628360,240,1
72,5628360,5628492,132,1
74,5628480,5628612,132,1
76,5628600,5628732,132,1
77,5628720,5628852,132,1
79,5628840,5628972,132,1
81,5628960,5629092,132,1
82,5629080,5629212,132,1
81,5629200,5629332,132,1
79,5629320,5629452,132,1
77,5629440,5629572,132,1
76,5629560,5629692,132,1
74,5629680,5629812,132,1
72,5629800,5629932,132,1
70,5629920,5630052,132,1
69,5630040,5630280,240,1
70,5630280,5630412,132,1
72,5630400,5630532,132,1
74,5630520,5630652,132,1
76,5630640,5630772,132,1
77,5630760,5630892,132,1
79,5630880,5631012,132,1
81,5631000,5631132,132,1
79,5631120,5631252,132,1
77,5631240,5631372,132,1
76,5631360,5631492,132,1
74,5631480,5631612,132,1
72,5631600,5631732,132,1
70,5631720,5631852,132,1
69,5631840,5631972,132,1
81,5631960,5632440,480,1
81,5633400,5633880,480,1
72,5633400,5633880,480,1
79,5633880,5634360,480,1
72,5633880,5634360,480,1
79,5635320,5635800,480,1
72,5635320,5635800,480,1
77,5635800,5636280,480,1
72,5635800,5636280,480,1
77,5637240,5637720,480,1
71,5637240,5637720,480,1
76,5637720,5638200,480,1
72,5637720,5638200,480,1
76,5639160,5639640,480,1
72,5639160,5639640,480,1
74,5639640,5639760,120,1
62,5639760,5639892,132,1
64,5639880,5640012,132,1
65,5640000,5640132,132,1
67,5640120,5640252,132,1
69,5640240,5640372,132,1
71,5640360,5640492,132,1
73,5640480,5640612,132,1
74,5640600,5640720,120,1
69,5640720,5640852,132,1
71,5640840,5640972,132,1
73,5640960,5641092,132,1
74,5641080,5641212,132,1
76,5641200,5641332,132,1
77,5641320,5641452,132,1
79,5641440,5641572,132,1
81,5641560,5641692,132,1
83,5641680,5641812,132,1
84,5641800,5641932,132,1
83,5641920,5642052,132,1
81,5642040,5642172,132,1
79,5642160,5642292,132,1
77,5642280,5642412,132,1
76,5642400,5642520,120,1
77,5642520,5642652,132,1
79,5642640,5642772,132,1
81,5642760,5642892,132,1
79,5642880,5643012,132,1
77,5643000,5643132,132,1
76,5643120,5643252,132,1
74,5643240,5643372,132,1
72,5643360,5643492,132,1
71,5643480,5643600,120,1
79,5643720,5643840,120,1
76,5643960,5644080,120,1
72,5644200,5644320,120,1
74,5644440,5644560,120,1
79,5644680,5644800,120,1
76,5644920,5645040,120,1
72,5645160,5645280,120,1
74,5645400,5645520,120,1
71,5645880,5646000,120,1
79,5645880,5646000,120,1
74,5645880,5646000,120,1
67,5646360,5646840,480,1
79,5649240,5649480,240,1
76,5649480,5649720,240,1
72,5649720,5650440,720,1
74,5650440,5650560,120,1
76,5650560,5650680,120,1
74,5650680,5650920,240,1
72,5650920,5651040,120,1
72,5651160,5651220,60,1
74,5651220,5651280,60,1
72,5651280,5651340,60,1
74,5651340,5651400,60,1
72,5651400,5651520,120,1
71,5651520,5651630,110,1
71,5651640,5652120,480,1
79,5653080,5653320,240,1
76,5653320,5653560,240,1
72,5653560,5654280,720,1
74,5654280,5654400,120,1
76,5654400,5654520,120,1
74,5654520,5654760,240,1
72,5654760,5654880,120,1
72,5655000,5655060,60,1
74,5655060,5655120,60,1
72,5655120,5655180,60,1
74,5655180,5655240,60,1
72,5655240,5655360,120,1
71,5655360,5655450,90,1
71,5655480,5655960,480,1
79,5656920,5657400,480,1
79,5657520,5657640,120,1
76,5657640,5657760,120,1
72,5657760,5657880,120,1
69,5657880,5658360,480,1
69,5658480,5658600,120,1
72,5658600,5658720,120,1
69,5658720,5658840,120,1
77,5658840,5659320,480,1
77,5659440,5659560,120,1
74,5659560,5659680,120,1
71,5659680,5659800,120,1
67,5659800,5660280,480,1
79,5660400,5660520,120,1
83,5660520,5660640,120,1
79,5660640,5660760,120,1
88,5660760,5661240,480,1
88,5661360,5661480,120,1
84,5661480,5661600,120,1
81,5661600,5661720,120,1
77,5661720,5662200,480,1
77,5662320,5662440,120,1
81,5662440,5662560,120,1
77,5662560,5662680,120,1
86,5662680,5663160,480,1
86,5663280,5663400,120,1
83,5663400,5663520,120,1
77,5663520,5663640,120,1
76,5663640,5664120,480,1
84,5664240,5664360,120,1
79,5664360,5664480,120,1
76,5664480,5664600,120,1
74,5664600,5665500,900,1
73,5665500,5665560,60,1
74,5665560,5665980,420,1
73,5665980,5666040,60,1
74,5666040,5666520,480,1
81,5666520,5667420,900,1
80,5667420,5667480,60,1
81,5667480,5667900,420,1
80,5667900,5667960,60,1
81,5667960,5668440,480,1
79,5668440,5668680,240,1
81,5668680,5668800,120,1
83,5668800,5668920,120,1
84,5668920,5669040,120,1
86,5669040,5669160,120,1
88,5669160,5669280,120,1
86,5669280,5669400,120,1
84,5669400,5669520,120,1
83,5669520,5669640,120,1
81,5669640,5669760,120,1
79,5669760,5669880,120,1
77,5669880,5670000,120,1
76,5670000,5670120,120,1
74,5670120,5670240,120,1
72,5670240,5670360,120,1
74,5670360,5670420,60,1
76,5670420,5670480,60,1
74,5670480,5670540,60,1
76,5670540,5670600,60,1
74,5670600,5670660,60,1
76,5670660,5670720,60,1
74,5670720,5670780,60,1
76,5670780,5670840,60,1
74,5670840,5670900,60,1
76,5670900,5670960,60,1
74,5670960,5671020,60,1
76,5671020,5671080,60,1
74,5671080,5671140,60,1
76,5671140,5671200,60,1
74,5671200,5671260,60,1
76,5671260,5671320,60,1
74,5671320,5671380,60,1
76,5671380,5671440,60,1
74,5671440,5671500,60,1
76,5671500,5671560,60,1
74,5671560,5671620,60,1
76,5671620,5671680,60,1
74,5671680,5671740,60,1
76,5671740,5671800,60,1
74,5671800,5671860,60,1
76,5671860,5671920,60,1
74,5671920,5671980,60,1
76,5671980,5672040,60,1
74,5672040,5672120,80,1
72,5672120,5672200,80,1
74,5672200,5672280,80,1
72,5672280,5672760,480,1
72,5672760,5672880,120,1
67,5672880,5673000,120,1
72,5673000,5673120,120,1
76,5673120,5673240,120,1
79,5673240,5673360,120,1
76,5673360,5673480,120,1
72,5673480,5673600,120,1
76,5673600,5673720,120,1
77,5673720,5673840,120,1
74,5673840,5673960,120,1
71,5673960,5674080,120,1
74,5674080,5674200,120,1
72,5674200,5674680,480,1
60,5674680,5674800,120,1
55,5674800,5674920,120,1
60,5674920,5675040,120,1
64,5675040,5675160,120,1
67,5675160,5675280,120,1
64,5675280,5675400,120,1
60,5675400,5675520,120,1
64,5675520,5675640,120,1
65,5675640,5675760,120,1
62,5675760,5675880,120,1
59,5675880,5676000,120,1
62,5676000,5676120,120,1
60,5676120,5676240,120,1
76,5676600,5676720,120,1
84,5676600,5676720,120,1
79,5676600,5676720,120,1
72,5677080,5677560,480,1
60,5397720,5397960,240,0
67,5397960,5398200,240,0
64,5398200,5398440,240,0
67,5398440,5398680,240,0
60,5398680,5398920,240,0
67,5398920,5399160,240,0
64,5399160,5399400,240,0
67,5399400,5399640,240,0
62,5399640,5399880,240,0
67,5399880,5400120,240,0
65,5400120,5400360,240,0
67,5400360,5400600,240,0
60,5400600,5400840,240,0
67,5400840,5401080,240,0
64,5401080,5401320,240,0
67,5401320,5401560,240,0
60,5401560,5401800,240,0
69,5401800,5402040,240,0
65,5402040,5402280,240,0
69,5402280,5402520,240,0
60,5402520,5402760,240,0
67,5402760,5403000,240,0
64,5403000,5403240,240,0
67,5403240,5403480,240,0
59,5403480,5403720,240,0
67,5403720,5403960,240,0
62,5403960,5404200,240,0
67,5404200,5404440,240,0
60,5404440,5404680,240,0
67,5404680,5404920,240,0
64,5404920,5405160,240,0
67,5405160,5405400,240,0
65,5405400,5405880,480,0
60,5406840,5407320,480,0
53,5406840,5407320,480,0
60,5407320,5407800,480,0
52,5407320,5407800,480,0
60,5408760,5409240,480,0
52,5408760,5409240,480,0
60,5409240,5409720,480,0
50,5409240,5409720,480,0
59,5410680,5411160,480,0
50,5410680,5411160,480,0
60,5411160,5411640,480,0
48,5411160,5411640,480,0
48,5412600,5413080,480,0
52,5412600,5413080,480,0
57,5413080,5415000,1920,0
53,5413080,5415000,1920,0
53,5415000,5415720,720,0
55,5415720,5415960,240,0
57,5415960,5416680,720,0
54,5416680,5416920,240,0
43,5416920,5417040,120,0
47,5417040,5417160,120,0
50,5417160,5417280,120,0
55,5417280,5417400,120,0
43,5417400,5417520,120,0
48,5417520,5417640,120,0
52,5417640,5417760,120,0
55,5417760,5417880,120,0
43,5417880,5418000,120,0
47,5418000,5418120,120,0
50,5418120,5418240,120,0
55,5418240,5418360,120,0
43,5418360,5418480,120,0
48,5418480,5418600,120,0
52,5418600,5418720,120,0
55,5418720,5418840,120,0
43,5418840,5418960,120,0
55,5419320,5419440,120,0
43,5419800,5420280,480,0
61,5420760,5420892,132,0
62,5420880,5421000,120,0
61,5421000,5421132,132,0
62,5421120,5421240,120,0
61,5421240,5421372,132,0
62,5421360,5421480,120,0
61,5421480,5421612,132,0
62,5421600,5421720,120,0
60,5421720,5421852,132,0
62,5421840,5421960,120,0
60,5421960,5422092,132,0
62,5422080,5422200,120,0
60,5422200,5422332,132,0
62,5422320,5422440,120,0
60,5422440,5422572,132,0
62,5422560,5422680,120,0
59,5422680,5422800,120,0
62,5422800,5422920,120,0
59,5422920,5423040,120,0
62,5423040,5423160,120,0
59,5423160,5423280,120,0
62,5423280,5423400,120,0
59,5423400,5423520,120,0
62,5423520,5423640,120,0
59,5423640,5423760,120,0
62,5423760,5423880,120,0
59,5423880,5424000,120,0
62,5424000,5424120,120,0
59,5424120,5424240,120,0
62,5424240,5424360,120,0
59,5424360,5424480,120,0
62,5424480,5424600,120,0
60,5424600,5424720,120,0
62,5424720,5424840,120,0
59,5424840,5424960,120,0
62,5424960,5425080,120,0
57,5425080,5425212,132,0
62,5425200,5425320,120,0
59,5425320,5425452,132,0
62,5425440,5425560,120,0
60,5425560,5425692,132,0
62,5425680,5425800,120,0
59,5425800,5425932,132,0
62,5425920,5426040,120,0
60,5426040,5426172,132,0
62,5426160,5426280,120,0
57,5426280,5426412,132,0
62,5426400,5426520,120,0
59,5426520,5426640,120,0
62,5426640,5426760,120,0
59,5426760,5426880,120,0
62,5426880,5427000,120,0
59,5427000,5427120,120,0
62,5427120,5427240,120,0
59,5427240,5427360,120,0
62,5427360,5427480,120,0
59,5427480,5427600,120,0
62,5427600,5427720,120,0
59,5427720,5427840,120,0
62,5427840,5427960,120,0
59,5427960,5428080,120,0
62,5428080,5428200,120,0
59,5428200,5428320,120,0
62,5428320,5428440,120,0
60,5428440,5428560,120,0
62,5428560,5428680,120,0
59,5428680,5428800,120,0
62,5428800,5428920,120,0
57,5428920,5429052,132,0
62,5429040,5429160,120,0
59,5429160,5429292,132,0
62,5429280,5429400,120,0
60,5429400,5429532,132,0
62,5429520,5429640,120,0
59,5429640,5429772,132,0
62,5429760,5429880,120,0
60,5429880,5430012,132,0
62,5430000,5430120,120,0
57,5430120,5430252,132,0
62,5430240,5430360,120,0
59,5430480,5430600,120,0
62,5430600,5430720,120,0
67,5430720,5430840,120,0
71,5430840,5431320,480,0
60,5431440,5431560,120,0
64,5431560,5431680,120,0
67,5431680,5431800,120,0
72,5431800,5432280,480,0
57,5432400,5432520,120,0
60,5432520,5432640,120,0
66,5432640,5432760,120,0
69,5432760,5433240,480,0
59,5433360,5433480,120,0
62,5433480,5433600,120,0
66,5433600,5433720,120,0
71,5433720,5434200,480,0
55,5434320,5434440,120,0
59,5434440,5434560,120,0
64,5434560,5434680,120,0
67,5434680,5435160,480,0
57,5435280,5435400,120,0
60,5435400,5435520,120,0
64,5435520,5435640,120,0
69,5435640,5436120,480,0
54,5436240,5436360,120,0
57,5436360,5436480,120,0
62,5436480,5436600,120,0
66,5436600,5437080,480,0
55,5437200,5437320,120,0
59,5437320,5437440,120,0
62,5437440,5437560,120,0
67,5437560,5438040,480,0
64,5438040,5438160,120,0
60,5438040,5438160,120,0
64,5438280,5438400,120,0
60,5438280,5438400,120,0
64,5438520,5438640,120,0
60,5438520,5438640,120,0
64,5438760,5438880,120,0
60,5438760,5438880,120,0
64,5439000,5439120,120,0
60,5439000,5439120,120,0
64,5439240,5439360,120,0
60,5439240,5439360,120,0
64,5439480,5439600,120,0
60,5439480,5439600,120,0
64,5439720,5439840,120,0
60,5439720,5439840,120,0
64,5439960,5440080,120,0
60,5439960,5440080,120,0
64,5440200,5440320,120,0
60,5440200,5440320,120,0
64,5440440,5440560,120,0
60,5440440,5440560,120,0
64,5440680,5440800,120,0
60,5440680,5440800,120,0
64,5440920,5441040,120,0
60,5440920,5441040,120,0
64,5441160,5441280,120,0
60,5441160,5441280,120,0
64,5441400,5441520,120,0
60,5441400,5441520,120,0
64,5441640,5441760,120,0
60,5441640,5441760,120,0
62,5441880,5442000,120,0
71,5442000,5442120,120,0
67,5442120,5442240,120,0
71,5442240,5442360,120,0
62,5442360,5442480,120,0
71,5442480,5442600,120,0
67,5442600,5442720,120,0
71,5442720,5442840,120,0
62,5442840,5442960,120,0
71,5442960,5443080,120,0
67,5443080,5443200,120,0
71,5443200,5443320,120,0
62,5443320,5443440,120,0
71,5443440,5443560,120,0
67,5443560,5443680,120,0
71,5443680,5443800,120,0
62,5443800,5443920,120,0
72,5443920,5444040,120,0
66,5444040,5444160,120,0
72,5444160,5444280,120,0
62,5444280,5444400,120,0
72,5444400,5444520,120,0
66,5444520,5444640,120,0
72,5444640,5444760,120,0
62,5444760,5444880,120,0
72,5444880,5445000,120,0
66,5445000,5445120,120,0
72,5445120,5445240,120,0
62,5445240,5445360,120,0
72,5445360,5445480,120,0
66,5445480,5445600,120,0
72,5445600,5445720,120,0
71,5445720,5446200,480,0
67,5445720,5446200,480,0
72,5447160,5447640,480,0
69,5447160,5447640,480,0
62,5447160,5447640,480,0
71,5447640,5448120,480,0
67,5447640,5448120,480,0
60,5449080,5449560,480,0
57,5449080,5449560,480,0
50,5449080,5449560,480,0
59,5449560,5449680,120,0
55,5449560,5449680,120,0
55,5450040,5450160,120,0
43,5450040,5450160,120,0
55,5450520,5451000,480,0
43,5450520,5451000,480,0
60,5451480,5451720,240,0
67,5451720,5451960,240,0
64,5451960,5452200,240,0
67,5452200,5452440,240,0
60,5452440,5452680,240,0
67,5452680,5452920,240,0
64,5452920,5453160,240,0
67,5453160,5453400,240,0
62,5453400,5453640,240,0
67,5453640,5453880,240,0
65,5453880,5454120,240,0
67,5454120,5454360,240,0
60,5454360,5454600,240,0
67,5454600,5454840,240,0
64,5454840,5455080,240,0
67,5455080,5455320,240,0
60,5455320,5455560,240,0
69,5455560,5455800,240,0
65,5455800,5456040,240,0
69,5456040,5456280,240,0
60,5456280,5456520,240,0
67,5456520,5456760,240,0
64,5456760,5457000,240,0
67,5457000,5457240,240,0
59,5457240,5457480,240,0
67,5457480,5457720,240,0
62,5457720,5457960,240,0
67,5457960,5458200,240,0
60,5458200,5458440,240,0
67,5458440,5458680,240,0
64,5458680,5458920,240,0
67,5458920,5459160,240,0
